provider,vcpu,ram_gb,storage_gb,usage_hours,region,pricing_model,price_per_hour,monthly_cost,price_per_vcpu
Azure,2,2,50,720,us-west,3yr-reserved,0.064,46.07,0.03
Azure,2,2,50,720,europe,on-demand,0.1246,89.7,0.06
Azure,2,2,50,720,europe,spot,0.0955,68.78,0.05
Azure,2,2,50,720,europe,1yr-reserved,0.0775,55.82,0.04
Azure,2,2,50,720,europe,3yr-reserved,0.0763,54.93,0.04
Azure,2,2,50,720,asia,on-demand,0.1309,94.24,0.07
Azure,2,2,50,720,asia,spot,0.0811,58.41,0.04
Azure,2,2,50,720,asia,1yr-reserved,0.0875,62.99,0.04
Azure,2,2,50,720,asia,3yr-reserved,0.0768,55.31,0.04
Azure,2,2,100,180,us-east,on-demand,0.1429,25.73,0.07
Azure,2,2,100,180,us-east,spot,0.0939,16.9,0.05
Azure,2,2,100,180,us-east,1yr-reserved,0.0879,15.83,0.04
Azure,2,2,100,180,us-east,3yr-reserved,0.0912,16.41,0.05
Azure,2,2,100,180,us-west,on-demand,0.1437,25.86,0.07
Azure,2,2,100,180,us-west,spot,0.0901,16.23,0.05
Azure,2,2,100,180,us-west,1yr-reserved,0.0929,16.71,0.05
Azure,2,2,100,180,us-west,3yr-reserved,0.0831,14.97,0.04
Azure,2,2,100,180,europe,on-demand,0.1562,28.12,0.08
Azure,2,2,100,180,europe,spot,0.1065,19.16,0.05
Azure,2,2,100,180,europe,1yr-reserved,0.0967,17.4,0.05
Azure,2,2,100,180,europe,3yr-reserved,0.0927,16.69,0.05
Azure,2,2,100,180,asia,on-demand,0.1694,30.49,0.08
Azure,2,2,100,180,asia,spot,0.0981,17.66,0.05
Azure,2,2,100,180,asia,1yr-reserved,0.0999,17.99,0.05
Azure,2,2,100,180,asia,3yr-reserved,0.0987,17.77,0.05
Azure,2,2,100,360,us-east,on-demand,0.1358,48.9,0.07
Azure,2,2,100,360,us-east,spot,0.0786,28.3,0.04
Azure,2,2,100,360,us-east,1yr-reserved,0.0903,32.5,0.05
Azure,2,2,100,360,us-east,3yr-reserved,0.0839,30.19,0.04
Azure,2,2,100,360,us-west,on-demand,0.1504,54.13,0.08
Azure,2,2,100,360,us-west,spot,0.0936,33.69,0.05
Azure,2,2,100,360,us-west,1yr-reserved,0.1029,37.05,0.05
Azure,2,2,100,360,us-west,3yr-reserved,0.0861,30.99,0.04
Azure,2,2,100,360,europe,on-demand,0.1496,53.86,0.07
Azure,2,2,100,360,europe,spot,0.0991,35.67,0.05
Azure,2,2,100,360,europe,1yr-reserved,0.0965,34.74,0.05
Azure,2,2,100,360,europe,3yr-reserved,0.1013,36.48,0.05
Azure,2,2,100,360,asia,on-demand,0.1699,61.15,0.08
Azure,2,2,100,360,asia,spot,0.1071,38.54,0.05
Azure,2,2,100,360,asia,1yr-reserved,0.1056,38.02,0.05
Azure,2,2,100,360,asia,3yr-reserved,0.0952,34.28,0.05
Azure,2,2,100,540,us-east,on-demand,0.1374,74.17,0.07
Azure,2,2,100,540,us-east,spot,0.077,41.58,0.04
Azure,2,2,100,540,us-east,1yr-reserved,0.0901,48.68,0.05
Azure,2,2,100,540,us-east,3yr-reserved,0.091,49.13,0.05
Azure,2,2,100,540,us-west,on-demand,0.1485,80.19,0.07
Azure,2,2,100,540,us-west,spot,0.105,56.68,0.05
Azure,2,2,100,540,us-west,1yr-reserved,0.0983,53.1,0.05
Azure,2,2,100,540,us-west,3yr-reserved,0.083,44.79,0.04
Azure,2,2,100,540,europe,on-demand,0.1512,81.67,0.08
Azure,2,2,100,540,europe,spot,0.1013,54.69,0.05
Azure,2,2,100,540,europe,1yr-reserved,0.0931,50.29,0.05
Azure,2,2,100,540,europe,3yr-reserved,0.0919,49.6,0.05
Azure,2,2,100,540,asia,on-demand,0.1674,90.4,0.08
Azure,2,2,100,540,asia,spot,0.1012,54.67,0.05
Azure,2,2,100,540,asia,1yr-reserved,0.112,60.48,0.06
Azure,2,2,100,540,asia,3yr-reserved,0.0945,51.04,0.05
Azure,2,2,100,720,us-east,on-demand,0.1373,98.82,0.07
Azure,2,2,100,720,us-east,spot,0.0764,55.0,0.04
Azure,2,2,100,720,us-east,1yr-reserved,0.0942,67.81,0.05
Azure,2,2,100,720,us-east,3yr-reserved,0.0892,64.21,0.04
Azure,2,2,100,720,us-west,on-demand,0.1491,107.35,0.07
Azure,2,2,100,720,us-west,spot,0.084,60.45,0.04
Azure,2,2,100,720,us-west,1yr-reserved,0.0885,63.74,0.04
Azure,2,2,100,720,us-west,3yr-reserved,0.0953,68.6,0.05
Azure,2,2,100,720,europe,on-demand,0.1576,113.44,0.08
Azure,2,2,100,720,europe,spot,0.0957,68.93,0.05
Azure,2,2,100,720,europe,1yr-reserved,0.0926,66.66,0.05
Azure,2,2,100,720,europe,3yr-reserved,0.0857,61.73,0.04
Azure,2,2,100,720,asia,on-demand,0.166,119.53,0.08
Azure,2,2,100,720,asia,spot,0.1025,73.8,0.05
Azure,2,2,100,720,asia,1yr-reserved,0.0985,70.91,0.05
Azure,2,2,100,720,asia,3yr-reserved,0.1035,74.55,0.05
Azure,2,2,200,180,us-east,on-demand,0.1914,34.45,0.1
Azure,2,2,200,180,us-east,spot,0.1313,23.63,0.07
Azure,2,2,200,180,us-east,1yr-reserved,0.1112,20.02,0.06
Azure,2,2,200,180,us-east,3yr-reserved,0.1014,18.25,0.05
Azure,2,2,200,180,us-west,on-demand,0.1959,35.27,0.1
Azure,2,2,200,180,us-west,spot,0.1418,25.53,0.07
Azure,2,2,200,180,us-west,1yr-reserved,0.1306,23.51,0.07
Azure,2,2,200,180,us-west,3yr-reserved,0.1101,19.81,0.06
Azure,2,2,200,180,europe,on-demand,0.2144,38.59,0.11
Azure,2,2,200,180,europe,spot,0.1518,27.32,0.08
Azure,2,2,200,180,europe,1yr-reserved,0.1307,23.52,0.07
Azure,2,2,200,180,europe,3yr-reserved,0.117,21.07,0.06
Azure,2,2,200,180,asia,on-demand,0.2368,42.62,0.12
Azure,2,2,200,180,asia,spot,0.1244,22.4,0.06
Azure,2,2,200,180,asia,1yr-reserved,0.1449,26.07,0.07
Azure,2,2,200,180,asia,3yr-reserved,0.1387,24.96,0.07
Azure,2,2,200,360,us-east,on-demand,0.1809,65.11,0.09
Azure,2,2,200,360,us-east,spot,0.1035,37.24,0.05
Azure,2,2,200,360,us-east,1yr-reserved,0.1233,44.4,0.06
Azure,2,2,200,360,us-east,3yr-reserved,0.0989,35.61,0.05
Azure,2,2,200,360,us-west,on-demand,0.195,70.19,0.1
Azure,2,2,200,360,us-west,spot,0.12,43.21,0.06
Azure,2,2,200,360,us-west,1yr-reserved,0.1301,46.84,0.07
Azure,2,2,200,360,us-west,3yr-reserved,0.1294,46.58,0.06
Azure,2,2,200,360,europe,on-demand,0.2095,75.42,0.1
Azure,2,2,200,360,europe,spot,0.1182,42.56,0.06
Azure,2,2,200,360,europe,1yr-reserved,0.1262,45.45,0.06
Azure,2,2,200,360,europe,3yr-reserved,0.1201,43.24,0.06
Azure,2,2,200,360,asia,on-demand,0.2366,85.18,0.12
Azure,2,2,200,360,asia,spot,0.1612,58.02,0.08
Azure,2,2,200,360,asia,1yr-reserved,0.1543,55.54,0.08
Azure,2,2,200,360,asia,3yr-reserved,0.1337,48.13,0.07
Azure,2,2,200,540,us-east,on-demand,0.1942,104.84,0.1
Azure,2,2,200,540,us-east,spot,0.1291,69.71,0.06
Azure,2,2,200,540,us-east,1yr-reserved,0.129,69.63,0.06
Azure,2,2,200,540,us-east,3yr-reserved,0.1135,61.28,0.06
Azure,2,2,200,540,us-west,on-demand,0.2018,108.96,0.1
Azure,2,2,200,540,us-west,spot,0.1376,74.29,0.07
Azure,2,2,200,540,us-west,1yr-reserved,0.1232,66.55,0.06
Azure,2,2,200,540,us-west,3yr-reserved,0.1289,69.63,0.06
Azure,2,2,200,540,europe,on-demand,0.214,115.55,0.11
Azure,2,2,200,540,europe,spot,0.1231,66.46,0.06
Azure,2,2,200,540,europe,1yr-reserved,0.1415,76.42,0.07
Azure,2,2,200,540,europe,3yr-reserved,0.1248,67.38,0.06
Azure,2,2,200,540,asia,on-demand,0.2252,121.6,0.11
Azure,2,2,200,540,asia,spot,0.1372,74.11,0.07
Azure,2,2,200,540,asia,1yr-reserved,0.1497,80.82,0.07
Azure,2,2,200,540,asia,3yr-reserved,0.1482,80.03,0.07
Azure,2,2,200,720,us-east,on-demand,0.188,135.34,0.09
Azure,2,2,200,720,us-east,spot,0.1286,92.57,0.06
Azure,2,2,200,720,us-east,1yr-reserved,0.1186,85.43,0.06
Azure,2,2,200,720,us-east,3yr-reserved,0.1158,83.4,0.06
Azure,2,2,200,720,us-west,on-demand,0.1952,140.52,0.1
Azure,2,2,200,720,us-west,spot,0.1287,92.64,0.06
Azure,2,2,200,720,us-west,1yr-reserved,0.1289,92.84,0.06
Azure,2,2,200,720,us-west,3yr-reserved,0.1039,74.8,0.05
Azure,2,2,200,720,europe,on-demand,0.2098,151.03,0.1
Azure,2,2,200,720,europe,spot,0.1396,100.54,0.07
Azure,2,2,200,720,europe,1yr-reserved,0.1235,88.93,0.06
Azure,2,2,200,720,europe,3yr-reserved,0.1168,84.07,0.06
Azure,2,2,200,720,asia,on-demand,0.229,164.88,0.11
Azure,2,2,200,720,asia,spot,0.1645,118.42,0.08
Azure,2,2,200,720,asia,1yr-reserved,0.1484,106.86,0.07
Azure,2,2,200,720,asia,3yr-reserved,0.1159,83.48,0.06
Azure,2,2,500,180,us-east,on-demand,0.3503,63.05,0.18
Azure,2,2,500,180,us-east,spot,0.2499,44.99,0.12
Azure,2,2,500,180,us-east,1yr-reserved,0.2153,38.76,0.11
Azure,2,2,500,180,us-east,3yr-reserved,0.2086,37.55,0.1
Azure,2,2,500,180,us-west,on-demand,0.3554,63.98,0.18
Azure,2,2,500,180,us-west,spot,0.2713,48.84,0.14
Azure,2,2,500,180,us-west,1yr-reserved,0.2279,41.02,0.11
Azure,2,2,500,180,us-west,3yr-reserved,0.2328,41.91,0.12
Azure,2,2,500,180,europe,on-demand,0.3771,67.88,0.19
Azure,2,2,500,180,europe,spot,0.2336,42.06,0.12
Azure,2,2,500,180,europe,1yr-reserved,0.2517,45.3,0.13
Azure,2,2,500,180,europe,3yr-reserved,0.2141,38.54,0.11
Azure,2,2,500,180,asia,on-demand,0.3863,69.53,0.19
Azure,2,2,500,180,asia,spot,0.2751,49.53,0.14
Azure,2,2,500,180,asia,1yr-reserved,0.2529,45.53,0.13
Azure,2,2,500,180,asia,3yr-reserved,0.2501,45.02,0.13
Azure,2,2,500,360,us-east,on-demand,0.3312,119.23,0.17
Azure,2,2,500,360,us-east,spot,0.2333,83.98,0.12
Azure,2,2,500,360,us-east,1yr-reserved,0.2279,82.04,0.11
Azure,2,2,500,360,us-east,3yr-reserved,0.1853,66.7,0.09
Azure,2,2,500,360,us-west,on-demand,0.3731,134.31,0.19
Azure,2,2,500,360,us-west,spot,0.222,79.91,0.11
Azure,2,2,500,360,us-west,1yr-reserved,0.2294,82.59,0.11
Azure,2,2,500,360,us-west,3yr-reserved,0.2363,85.06,0.12
Azure,2,2,500,360,europe,on-demand,0.3825,137.69,0.19
Azure,2,2,500,360,europe,spot,0.2357,84.86,0.12
Azure,2,2,500,360,europe,1yr-reserved,0.2413,86.89,0.12
Azure,2,2,500,360,europe,3yr-reserved,0.2299,82.76,0.11
Azure,2,2,500,360,asia,on-demand,0.407,146.52,0.2
Azure,2,2,500,360,asia,spot,0.2971,106.95,0.15
Azure,2,2,500,360,asia,1yr-reserved,0.2729,98.26,0.14
Azure,2,2,500,360,asia,3yr-reserved,0.2379,85.64,0.12
Azure,2,2,500,540,us-east,on-demand,0.3241,175.03,0.16
Azure,2,2,500,540,us-east,spot,0.2069,111.75,0.1
Azure,2,2,500,540,us-east,1yr-reserved,0.2345,126.65,0.12
Azure,2,2,500,540,us-east,3yr-reserved,0.1889,102.02,0.09
Azure,2,2,500,540,us-west,on-demand,0.3678,198.61,0.18
Azure,2,2,500,540,us-west,spot,0.2293,123.82,0.11
Azure,2,2,500,540,us-west,1yr-reserved,0.2146,115.87,0.11
Azure,2,2,500,540,us-west,3yr-reserved,0.2326,125.62,0.12
Azure,2,2,500,540,europe,on-demand,0.3641,196.64,0.18
Azure,2,2,500,540,europe,spot,0.2146,115.9,0.11
Azure,2,2,500,540,europe,1yr-reserved,0.2252,121.62,0.11
Azure,2,2,500,540,europe,3yr-reserved,0.2461,132.88,0.12
Azure,2,2,500,540,asia,on-demand,0.403,217.6,0.2
Azure,2,2,500,540,asia,spot,0.2835,153.11,0.14
Azure,2,2,500,540,asia,1yr-reserved,0.2827,152.64,0.14
Azure,2,2,500,540,asia,3yr-reserved,0.2557,138.1,0.13
Azure,2,2,500,720,us-east,on-demand,0.3444,247.99,0.17
Azure,2,2,500,720,us-east,spot,0.2011,144.76,0.1
Azure,2,2,500,720,us-east,1yr-reserved,0.2323,167.29,0.12
Azure,2,2,500,720,us-east,3yr-reserved,0.1798,129.45,0.09
Azure,2,2,500,720,us-west,on-demand,0.3778,272.01,0.19
Azure,2,2,500,720,us-west,spot,0.2549,183.52,0.13
Azure,2,2,500,720,us-west,1yr-reserved,0.2305,165.98,0.12
Azure,2,2,500,720,us-west,3yr-reserved,0.188,135.33,0.09
Azure,2,2,500,720,europe,on-demand,0.3812,274.47,0.19
Azure,2,2,500,720,europe,spot,0.216,155.5,0.11
Azure,2,2,500,720,europe,1yr-reserved,0.2579,185.68,0.13
Azure,2,2,500,720,europe,3yr-reserved,0.1954,140.7,0.1
Azure,2,2,500,720,asia,on-demand,0.4146,298.48,0.21
Azure,2,2,500,720,asia,spot,0.2712,195.23,0.14
Azure,2,2,500,720,asia,1yr-reserved,0.276,198.74,0.14
Azure,2,2,500,720,asia,3yr-reserved,0.263,189.35,0.13
Azure,2,4,20,180,us-east,on-demand,0.107,19.25,0.05
Azure,2,4,20,180,us-east,spot,0.0751,13.52,0.04
Azure,2,4,20,180,us-east,1yr-reserved,0.0685,12.33,0.03
Azure,2,4,20,180,us-east,3yr-reserved,0.072,12.96,0.04
Azure,2,4,20,180,us-west,on-demand,0.1185,21.33,0.06
Azure,2,4,20,180,us-west,spot,0.0694,12.49,0.03
Azure,2,4,20,180,us-west,1yr-reserved,0.0723,13.01,0.04
Azure,2,4,20,180,us-west,3yr-reserved,0.0677,12.18,0.03
Azure,2,4,20,180,europe,on-demand,0.1194,21.48,0.06
Azure,2,4,20,180,europe,spot,0.072,12.96,0.04
Azure,2,4,20,180,europe,1yr-reserved,0.0737,13.26,0.04
Azure,2,4,20,180,europe,3yr-reserved,0.0773,13.92,0.04
Azure,2,4,20,180,asia,on-demand,0.1347,24.25,0.07
Azure,2,4,20,180,asia,spot,0.0769,13.84,0.04
Azure,2,4,20,180,asia,1yr-reserved,0.0853,15.36,0.04
Azure,2,4,20,180,asia,3yr-reserved,0.0791,14.23,0.04
Azure,2,4,20,360,us-east,on-demand,0.1107,39.87,0.06
Azure,2,4,20,360,us-east,spot,0.0643,23.16,0.03
Azure,2,4,20,360,us-east,1yr-reserved,0.074,26.65,0.04
Azure,2,4,20,360,us-east,3yr-reserved,0.0704,25.34,0.04
Azure,2,4,20,360,us-west,on-demand,0.116,41.75,0.06
Azure,2,4,20,360,us-west,spot,0.0743,26.74,0.04
Azure,2,4,20,360,us-west,1yr-reserved,0.0763,27.48,0.04
Azure,2,4,20,360,us-west,3yr-reserved,0.0609,21.94,0.03
Azure,2,4,20,360,europe,on-demand,0.1181,42.53,0.06
Azure,2,4,20,360,europe,spot,0.0849,30.56,0.04
Azure,2,4,20,360,europe,1yr-reserved,0.0844,30.37,0.04
Azure,2,4,20,360,europe,3yr-reserved,0.0741,26.66,0.04
Azure,2,4,20,360,asia,on-demand,0.1306,47.03,0.07
Azure,2,4,20,360,asia,spot,0.0936,33.71,0.05
Azure,2,4,20,360,asia,1yr-reserved,0.0852,30.66,0.04
Azure,2,4,20,360,asia,3yr-reserved,0.0759,27.33,0.04
Azure,2,4,20,540,us-east,on-demand,0.1073,57.94,0.05
Azure,2,4,20,540,us-east,spot,0.0734,39.62,0.04
Azure,2,4,20,540,us-east,1yr-reserved,0.0708,38.25,0.04
Azure,2,4,20,540,us-east,3yr-reserved,0.0576,31.08,0.03
Azure,2,4,20,540,us-west,on-demand,0.1125,60.76,0.06
Azure,2,4,20,540,us-west,spot,0.0747,40.36,0.04
Azure,2,4,20,540,us-west,1yr-reserved,0.074,39.95,0.04
Azure,2,4,20,540,us-west,3yr-reserved,0.0609,32.9,0.03
Azure,2,4,20,540,europe,on-demand,0.1168,63.08,0.06
Azure,2,4,20,540,europe,spot,0.0862,46.53,0.04
Azure,2,4,20,540,europe,1yr-reserved,0.0756,40.83,0.04
Azure,2,4,20,540,europe,3yr-reserved,0.0641,34.6,0.03
Azure,2,4,20,540,asia,on-demand,0.1272,68.67,0.06
Azure,2,4,20,540,asia,spot,0.0876,47.3,0.04
Azure,2,4,20,540,asia,1yr-reserved,0.0815,44.01,0.04
Azure,2,4,20,540,asia,3yr-reserved,0.0708,38.24,0.04
Azure,2,4,20,720,us-east,on-demand,0.1137,81.86,0.06
Azure,2,4,20,720,us-east,spot,0.08,57.59,0.04
Azure,2,4,20,720,us-east,1yr-reserved,0.0669,48.17,0.03
Azure,2,4,20,720,us-east,3yr-reserved,0.0672,48.36,0.03
Azure,2,4,20,720,us-west,on-demand,0.1125,81.02,0.06
Azure,2,4,20,720,us-west,spot,0.0852,61.33,0.04
Azure,2,4,20,720,us-west,1yr-reserved,0.0821,59.13,0.04
Azure,2,4,20,720,us-west,3yr-reserved,0.061,43.92,0.03
Azure,2,4,20,720,europe,on-demand,0.1229,88.48,0.06
Azure,2,4,20,720,europe,spot,0.0879,63.28,0.04
Azure,2,4,20,720,europe,1yr-reserved,0.0846,60.95,0.04
Azure,2,4,20,720,europe,3yr-reserved,0.0714,51.37,0.04
Azure,2,4,20,720,asia,on-demand,0.1294,93.14,0.06
Azure,2,4,20,720,asia,spot,0.0734,52.82,0.04
Azure,2,4,20,720,asia,1yr-reserved,0.0871,62.72,0.04
Azure,2,4,20,720,asia,3yr-reserved,0.0685,49.33,0.03
Azure,2,4,50,180,us-east,on-demand,0.1234,22.21,0.06
Azure,2,4,50,180,us-east,spot,0.0908,16.34,0.05
Azure,2,4,50,180,us-east,1yr-reserved,0.0762,13.72,0.04
Azure,2,4,50,180,us-east,3yr-reserved,0.0633,11.4,0.03
Azure,2,4,50,180,us-west,on-demand,0.1315,23.67,0.07
Azure,2,4,50,180,us-west,spot,0.0805,14.49,0.04
Azure,2,4,50,180,us-west,1yr-reserved,0.0834,15.01,0.04
Azure,2,4,50,180,us-west,3yr-reserved,0.0837,15.07,0.04
Azure,2,4,50,180,europe,on-demand,0.1336,24.05,0.07
Azure,2,4,50,180,europe,spot,0.0914,16.45,0.05
Azure,2,4,50,180,europe,1yr-reserved,0.093,16.74,0.05
Azure,2,4,50,180,europe,3yr-reserved,0.0903,16.25,0.05
Azure,2,4,50,180,asia,on-demand,0.1509,27.17,0.08
Azure,2,4,50,180,asia,spot,0.1078,19.4,0.05
Azure,2,4,50,180,asia,1yr-reserved,0.091,16.37,0.05
Azure,2,4,50,180,asia,3yr-reserved,0.077,13.86,0.04
Azure,2,4,50,360,us-east,on-demand,0.1293,46.55,0.06
Azure,2,4,50,360,us-east,spot,0.0904,32.56,0.05
Azure,2,4,50,360,us-east,1yr-reserved,0.0826,29.73,0.04
Azure,2,4,50,360,us-east,3yr-reserved,0.0775,27.91,0.04
Azure,2,4,50,360,us-west,on-demand,0.1274,45.88,0.06
Azure,2,4,50,360,us-west,spot,0.0997,35.9,0.05
Azure,2,4,50,360,us-west,1yr-reserved,0.093,33.49,0.05
Azure,2,4,50,360,us-west,3yr-reserved,0.0802,28.88,0.04
Azure,2,4,50,360,europe,on-demand,0.1402,50.46,0.07
Azure,2,4,50,360,europe,spot,0.0785,28.25,0.04
Azure,2,4,50,360,europe,1yr-reserved,0.09,32.41,0.05
Azure,2,4,50,360,europe,3yr-reserved,0.0907,32.67,0.05
Azure,2,4,50,360,asia,on-demand,0.1451,52.23,0.07
Azure,2,4,50,360,asia,spot,0.0829,29.85,0.04
Azure,2,4,50,360,asia,1yr-reserved,0.0875,31.5,0.04
Azure,2,4,50,360,asia,3yr-reserved,0.087,31.34,0.04
Azure,2,4,50,540,us-east,on-demand,0.1256,67.83,0.06
Azure,2,4,50,540,us-east,spot,0.0787,42.52,0.04
Azure,2,4,50,540,us-east,1yr-reserved,0.0768,41.46,0.04
Azure,2,4,50,540,us-east,3yr-reserved,0.0791,42.74,0.04
Azure,2,4,50,540,us-west,on-demand,0.14,75.57,0.07
Azure,2,4,50,540,us-west,spot,0.0741,40.0,0.04
Azure,2,4,50,540,us-west,1yr-reserved,0.0791,42.69,0.04
Azure,2,4,50,540,us-west,3yr-reserved,0.0839,45.3,0.04
Azure,2,4,50,540,europe,on-demand,0.1429,77.17,0.07
Azure,2,4,50,540,europe,spot,0.091,49.16,0.05
Azure,2,4,50,540,europe,1yr-reserved,0.095,51.32,0.05
Azure,2,4,50,540,europe,3yr-reserved,0.085,45.91,0.04
Azure,2,4,50,540,asia,on-demand,0.152,82.1,0.08
Azure,2,4,50,540,asia,spot,0.0981,52.97,0.05
Azure,2,4,50,540,asia,1yr-reserved,0.0878,47.4,0.04
Azure,2,4,50,540,asia,3yr-reserved,0.093,50.23,0.05
Azure,2,4,50,720,us-east,on-demand,0.1262,90.84,0.06
Azure,2,4,50,720,us-east,spot,0.0787,56.66,0.04
Azure,2,4,50,720,us-east,1yr-reserved,0.0786,56.57,0.04
Azure,2,4,50,720,us-east,3yr-reserved,0.0654,47.09,0.03
Azure,2,4,50,720,us-west,on-demand,0.1328,95.63,0.07
Azure,2,4,50,720,us-west,spot,0.0975,70.19,0.05
Azure,2,4,50,720,us-west,1yr-reserved,0.0935,67.36,0.05
Azure,2,4,50,720,us-west,3yr-reserved,0.0754,54.31,0.04
Azure,2,4,50,720,europe,on-demand,0.1344,96.73,0.07
Azure,2,4,50,720,europe,spot,0.0883,63.6,0.04
Azure,2,4,50,720,europe,1yr-reserved,0.082,59.05,0.04
Azure,2,4,50,720,europe,3yr-reserved,0.0753,54.21,0.04
Azure,2,4,50,720,asia,on-demand,0.1498,107.87,0.07
Azure,2,4,50,720,asia,spot,0.0884,63.66,0.04
Azure,2,4,50,720,asia,1yr-reserved,0.0999,71.9,0.05
Azure,2,4,50,720,asia,3yr-reserved,0.0959,69.03,0.05
Azure,2,4,100,180,us-east,on-demand,0.1529,27.51,0.08
Azure,2,4,100,180,us-east,spot,0.0985,17.74,0.05
Azure,2,4,100,180,us-east,1yr-reserved,0.1041,18.74,0.05
Azure,2,4,100,180,us-east,3yr-reserved,0.0756,13.61,0.04
Azure,2,4,100,180,us-west,on-demand,0.1639,29.5,0.08
Azure,2,4,100,180,us-west,spot,0.1143,20.57,0.06
Azure,2,4,100,180,us-west,1yr-reserved,0.0953,17.15,0.05
Azure,2,4,100,180,us-west,3yr-reserved,0.0845,15.21,0.04
Azure,2,4,100,180,europe,on-demand,0.161,28.98,0.08
Azure,2,4,100,180,europe,spot,0.0929,16.73,0.05
Azure,2,4,100,180,europe,1yr-reserved,0.1041,18.74,0.05
Azure,2,4,100,180,europe,3yr-reserved,0.1013,18.24,0.05
Azure,2,4,100,180,asia,on-demand,0.1736,31.26,0.09
Azure,2,4,100,180,asia,spot,0.1084,19.52,0.05
Azure,2,4,100,180,asia,1yr-reserved,0.1169,21.04,0.06
Azure,2,4,100,180,asia,3yr-reserved,0.1037,18.66,0.05
Azure,2,4,100,360,us-east,on-demand,0.1429,51.44,0.07
Azure,2,4,100,360,us-east,spot,0.084,30.22,0.04
Azure,2,4,100,360,us-east,1yr-reserved,0.0912,32.84,0.05
Azure,2,4,100,360,us-east,3yr-reserved,0.0879,31.64,0.04
Azure,2,4,100,360,us-west,on-demand,0.1603,57.71,0.08
Azure,2,4,100,360,us-west,spot,0.1118,40.25,0.06
Azure,2,4,100,360,us-west,1yr-reserved,0.1005,36.19,0.05
Azure,2,4,100,360,us-west,3yr-reserved,0.1042,37.51,0.05
Azure,2,4,100,360,europe,on-demand,0.1617,58.2,0.08
Azure,2,4,100,360,europe,spot,0.1152,41.47,0.06
Azure,2,4,100,360,europe,1yr-reserved,0.1156,41.62,0.06
Azure,2,4,100,360,europe,3yr-reserved,0.1046,37.64,0.05
Azure,2,4,100,360,asia,on-demand,0.1745,62.82,0.09
Azure,2,4,100,360,asia,spot,0.1213,43.67,0.06
Azure,2,4,100,360,asia,1yr-reserved,0.1152,41.48,0.06
Azure,2,4,100,360,asia,3yr-reserved,0.0978,35.2,0.05
Azure,2,4,100,540,us-east,on-demand,0.1514,81.78,0.08
Azure,2,4,100,540,us-east,spot,0.0966,52.18,0.05
Azure,2,4,100,540,us-east,1yr-reserved,0.0878,47.42,0.04
Azure,2,4,100,540,us-east,3yr-reserved,0.0961,51.92,0.05
Azure,2,4,100,540,us-west,on-demand,0.1637,88.38,0.08
Azure,2,4,100,540,us-west,spot,0.1082,58.4,0.05
Azure,2,4,100,540,us-west,1yr-reserved,0.0991,53.5,0.05
Azure,2,4,100,540,us-west,3yr-reserved,0.0864,46.66,0.04
Azure,2,4,100,540,europe,on-demand,0.1603,86.55,0.08
Azure,2,4,100,540,europe,spot,0.1239,66.93,0.06
Azure,2,4,100,540,europe,1yr-reserved,0.1018,54.96,0.05
Azure,2,4,100,540,europe,3yr-reserved,0.1036,55.93,0.05
Azure,2,4,100,540,asia,on-demand,0.173,93.44,0.09
Azure,2,4,100,540,asia,spot,0.1113,60.09,0.06
Azure,2,4,100,540,asia,1yr-reserved,0.1213,65.48,0.06
Azure,2,4,100,540,asia,3yr-reserved,0.0943,50.92,0.05
Azure,2,4,100,720,us-east,on-demand,0.1556,112.03,0.08
Azure,2,4,100,720,us-east,spot,0.1024,73.74,0.05
Azure,2,4,100,720,us-east,1yr-reserved,0.0982,70.68,0.05
Azure,2,4,100,720,us-east,3yr-reserved,0.0858,61.78,0.04
Azure,2,4,100,720,us-west,on-demand,0.1542,111.02,0.08
Azure,2,4,100,720,us-west,spot,0.1042,75.03,0.05
Azure,2,4,100,720,us-west,1yr-reserved,0.0945,68.01,0.05
Azure,2,4,100,720,us-west,3yr-reserved,0.0883,63.55,0.04
Azure,2,4,100,720,europe,on-demand,0.1644,118.36,0.08
Azure,2,4,100,720,europe,spot,0.119,85.67,0.06
Azure,2,4,100,720,europe,1yr-reserved,0.0989,71.24,0.05
Azure,2,4,100,720,europe,3yr-reserved,0.0916,65.93,0.05
Azure,2,4,100,720,asia,on-demand,0.1802,129.71,0.09
Azure,2,4,100,720,asia,spot,0.1157,83.28,0.06
Azure,2,4,100,720,asia,1yr-reserved,0.1222,88.01,0.06
Azure,2,4,100,720,asia,3yr-reserved,0.101,72.75,0.05
Azure,2,4,200,180,us-east,on-demand,0.189,34.02,0.09
Azure,2,4,200,180,us-east,spot,0.117,21.07,0.06
Azure,2,4,200,180,us-east,1yr-reserved,0.1201,21.62,0.06
Azure,2,4,200,180,us-east,3yr-reserved,0.1137,20.47,0.06
Azure,2,4,200,180,us-west,on-demand,0.2043,36.77,0.1
Azure,2,4,200,180,us-west,spot,0.1307,23.52,0.07
Azure,2,4,200,180,us-west,1yr-reserved,0.1386,24.96,0.07
Azure,2,4,200,180,us-west,3yr-reserved,0.12,21.6,0.06
Azure,2,4,200,180,europe,on-demand,0.2112,38.02,0.11
Azure,2,4,200,180,europe,spot,0.149,26.81,0.07
Azure,2,4,200,180,europe,1yr-reserved,0.1529,27.52,0.08
Azure,2,4,200,180,europe,3yr-reserved,0.1444,25.98,0.07
